region,iso3c,country,year,vaccine,vaccine_code,vaccine_desc,target,doses,coverage
LACR,BRB,Barbados,2017,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,1792,655,37
LACR,BRB,Barbados,2018,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,1766,1138,64
LACR,BRB,Barbados,2019,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,1734,1137,66
LACR,BRB,Barbados,2020,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,1691,1080,64
LACR,BRB,Barbados,2014,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,1862,143,8
LACR,BRB,Barbados,2015,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,1845,554,30
LACR,BRB,Barbados,2016,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,1819,275,15
LACR,BRB,Barbados,2017,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,1792,259,14
LACR,BRB,Barbados,2018,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,1766,451,26
LACR,BRB,Barbados,2019,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,1734,507,29
LACR,BRB,Barbados,2020,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,1691,124,7
LACR,BRB,Barbados,2018,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,1858,391,21
LACR,BRB,Barbados,2019,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,1840,1366,74
LACR,BRB,Barbados,2020,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,1814,1540,85
LACR,BRB,Barbados,2018,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,1858,143,8
LACR,BRB,Barbados,2019,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,1840,554,30
LACR,BRB,Barbados,2020,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,1814,286,16
EAPR,BRN,Brunei Darussalam,2012,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,6786,6859,99
EAPR,BRN,Brunei Darussalam,2013,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,6750,6017,89
EAPR,BRN,Brunei Darussalam,2014,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,6715,5666,84
EAPR,BRN,Brunei Darussalam,2015,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,6696,5402,81
EAPR,BRN,Brunei Darussalam,2016,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,3311,2934,89
EAPR,BRN,Brunei Darussalam,2017,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,3246,2901,89
EAPR,BRN,Brunei Darussalam,2018,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,3164,2898,92
EAPR,BRN,Brunei Darussalam,2019,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,3086,2823,91
EAPR,BRN,Brunei Darussalam,2020,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,2985,2622,88
EAPR,BRN,Brunei Darussalam,2012,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,6786,6651,98
EAPR,BRN,Brunei Darussalam,2013,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,6750,5717,85
EAPR,BRN,Brunei Darussalam,2014,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,6715,5426,81
EAPR,BRN,Brunei Darussalam,2015,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,6696,5179,77
EAPR,BRN,Brunei Darussalam,2016,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,3311,2866,87
EAPR,BRN,Brunei Darussalam,2017,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,3246,2861,88
EAPR,BRN,Brunei Darussalam,2018,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,3164,2828,89
EAPR,BRN,Brunei Darussalam,2019,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,3086,2781,90
EAPR,BRN,Brunei Darussalam,2020,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,2985,2562,86
EAPR,BRN,Brunei Darussalam,2012,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,,,99
EAPR,BRN,Brunei Darussalam,2013,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,,,89
EAPR,BRN,Brunei Darussalam,2014,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,,,84
EAPR,BRN,Brunei Darussalam,2015,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,,,81
EAPR,BRN,Brunei Darussalam,2016,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,,,81
EAPR,BRN,Brunei Darussalam,2017,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,,,81
EAPR,BRN,Brunei Darussalam,2018,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,3314,2934,89
EAPR,BRN,Brunei Darussalam,2019,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,,,89
EAPR,BRN,Brunei Darussalam,2020,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,3164,2898,92
EAPR,BRN,Brunei Darussalam,2012,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,,,98
EAPR,BRN,Brunei Darussalam,2013,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,,,85
EAPR,BRN,Brunei Darussalam,2014,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,,,81
EAPR,BRN,Brunei Darussalam,2015,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,,,77
EAPR,BRN,Brunei Darussalam,2016,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,,,87
EAPR,BRN,Brunei Darussalam,2017,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,,,87
EAPR,BRN,Brunei Darussalam,2018,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,3314,2866,86
EAPR,BRN,Brunei Darussalam,2019,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,3252,2861,88
EAPR,BRN,Brunei Darussalam,2020,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,3164,2828,89
ROSA,BTN,Bhutan,2010,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,7497,6301,84
ROSA,BTN,Bhutan,2011,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,7374,5590,76
ROSA,BTN,Bhutan,2012,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,,,84
ROSA,BTN,Bhutan,2013,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,,,84
ROSA,BTN,Bhutan,2014,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,,,98
ROSA,BTN,Bhutan,2015,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,,,99
ROSA,BTN,Bhutan,2016,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,6850,6800,99
ROSA,BTN,Bhutan,2017,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,6771,6642,98
ROSA,BTN,Bhutan,2018,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,6692,6432,96
ROSA,BTN,Bhutan,2019,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,6626,5873,89
ROSA,BTN,Bhutan,2020,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,6554,5490,84
ROSA,BTN,Bhutan,2010,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,7497,6579,88
ROSA,BTN,Bhutan,2011,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,7374,5076,69
ROSA,BTN,Bhutan,2012,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,7262,5297,73
ROSA,BTN,Bhutan,2013,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,,,68
ROSA,BTN,Bhutan,2014,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,,,94
ROSA,BTN,Bhutan,2015,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,,,96
ROSA,BTN,Bhutan,2016,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,6850,6738,98
ROSA,BTN,Bhutan,2018,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,6692,6393,96
ROSA,BTN,Bhutan,2019,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,6626,4863,73
ROSA,BTN,Bhutan,2020,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,6554,5287,81
ROSA,BTN,Bhutan,2013,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,7425,6301,85
ROSA,BTN,Bhutan,2014,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,7332,5590,76
ROSA,BTN,Bhutan,2015,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,,,84
ROSA,BTN,Bhutan,2016,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,,,84
ROSA,BTN,Bhutan,2017,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,,,98
ROSA,BTN,Bhutan,2018,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,,,99
ROSA,BTN,Bhutan,2019,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,6805,6800,100
ROSA,BTN,Bhutan,2020,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,6734,6642,99
ROSA,BTN,Bhutan,2011,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,,,90
ROSA,BTN,Bhutan,2012,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,,,90
ROSA,BTN,Bhutan,2013,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,7425,6579,89
ROSA,BTN,Bhutan,2014,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,7332,5076,69
ROSA,BTN,Bhutan,2015,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,7229,5297,73
ROSA,BTN,Bhutan,2016,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,,,68
ROSA,BTN,Bhutan,2017,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,,,94
ROSA,BTN,Bhutan,2018,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,,,96
